date,open,high,low,close,volume
2023-01-02,99.70631229357105,100.31605299226851,98.82007042734931,100.24835707650561,4756
2023-01-03,108.45031097964589,110.00259699926241,108.34230643352633,108.75088133965286,297368
2023-01-04,99.47918268104053,99.75859333695506,98.87372987948746,99.1629821003829,58009
2023-01-05,116.81173356510506,118.03246223005999,116.76825950292921,118.01653327333617,240042
2023-01-06,87.73527901638973,88.97647186417794,87.17316978467296,88.25057128021056,73411
2023-01-09,113.30632912287416,113.3582209782173,111.65211477174198,111.8723480587262,149224
2023-01-10,79.56250878394144,80.222937645181,79.49839191985645,79.6348608120581,21813
2023-01-11,107.23235520457084,107.50593162499487,107.05841607255437,107.38174647959273,31656
2023-01-12,84.19014975478275,85.11480751920492,83.82889159516277,84.72453346952946,78240
2023-01-13,109.10343170194142,109.82186146192906,109.04555776137406,109.46709615153992,433414
2023-01-16,100.32235149544304,101.61578445666333,100.31516934647183,100.93254982145216,168989
2023-01-17,107.4993395822334,107.97903787599255,105.8818096119314,106.87713512321486,7692
2023-01-18,110.5057622669244,110.67831830282834,109.41783361204908,109.75721650888437,97630
2023-01-19,92.07936913689977,92.50107905463318,91.88903391990823,92.05995148375017,39331
2023-01-20,107.43600037427649,107.69731461693797,105.38043726190233,106.82929897686822,63906
2023-01-23,79.60397503132721,79.79545479109923,78.99500415594906,79.50792548976023,82388
2023-01-24,107.34624266454252,108.17222204415344,106.44157843306789,108.13348210056515,55781
2023-01-25,82.42520893416825,82.64377336255151,82.3250009057796,82.57189694707044,71043
2023-01-26,115.20371167959398,115.59597104810084,114.9306928805715,115.34259579044716,140874
2023-01-27,94.71003698961356,94.79665737457725,93.56454510734858,94.03637926383675,165088
2023-01-30,116.74951587643967,117.03278943879845,115.58993017616972,115.9711867394612,20649
2023-01-31,100.34651862938233,100.55266803124078,99.48209486976934,100.45514863475223,226424
