id,timestamp,symbol,direction,quantity,price,commission,pnl
b33e8839-629d-40e6-b91c-f299a79c8a65,2025-04-27 12:00:54.414578,MSFT,BUY,100,95.11452775935626,9.511452775935627,0.0
c06e8abf-8cf0-4015-b566-53052c0a1324,2025-04-27 12:00:54.418847,GOOGL,BUY,100,95.69410525717173,9.569410525717172,0.0
6fe355ff-9f96-4a6e-89ef-24b30aa9484b,2025-04-27 12:00:54.419815,GOOGL,BUY,100,95.20804381606253,9.520804381606252,0.0
c68d1e85-3fbf-43ea-98eb-fa8e86e2f881,2025-04-27 12:00:54.426143,MSFT,SELL,100,99.45162263855458,9.945162263855458,433.7094879198318
86886b43-354b-4c6a-bac6-a9844adfe7e7,2025-04-27 12:00:54.460708,GOOGL,SELL,100,96.36177360192548,9.636177360192548,91.069906530835
37248083-0f0d-4cdc-871f-63d836cd08a8,2025-04-27 12:00:54.461930,GOOGL,SELL,100,96.653401589372,9.665340158937198,120.23270527548675
04a1e46e-f903-43ee-bbf2-7019c693f42b,2025-04-27 12:00:54.467103,GOOGL,BUY,100,93.17727266777864,9.317727266777863,0.0
219e2c8b-ea5d-4d68-a6e8-eb067741b768,2025-04-27 12:00:54.475499,GOOGL,SELL,100,95.53801654103756,9.553801654103756,236.0743873258926
a3208254-75c7-46bd-97e8-107199cc560b,2025-04-27 12:00:54.479052,MSFT,BUY,100,98.20191036991747,9.820191036991748,0.0
91ed6f1e-62e7-40f4-b89d-7d249cdbbf32,2025-04-27 12:00:54.484041,AAPL,BUY,100,95.176185064988,9.5176185064988,0.0
b3f142bf-23a5-4742-8bb8-e63d35527262,2025-04-27 12:00:54.502260,MSFT,SELL,100,92.4885190073193,9.24885190073193,-571.3391362598173
ae98d0c7-5e9b-4efc-a000-eba7ecce57f2,2025-04-27 12:00:54.515695,GOOGL,BUY,100,89.69560529905696,8.969560529905698,0.0
8599b026-806d-46f1-99cd-cdcda5397d50,2025-04-27 12:00:54.517085,GOOGL,BUY,100,89.67795458927684,8.967795458927684,0.0
9f06cab7-c435-4913-9378-3fd444afebc8,2025-04-27 12:00:54.518453,GOOGL,BUY,100,89.56176843353737,8.956176843353736,0.0
b4fe5f5b-e8e0-4a79-9b9f-4db8dca0f306,2025-04-27 12:00:54.540474,GOOGL,SELL,100,89.11425017565273,8.911425017565273,-53.08592649709993
16c0cb60-227a-4fb4-82da-be0352974e61,2025-04-27 12:00:54.541920,GOOGL,SELL,100,89.70496192479436,8.970496192479438,5.98524841706336
e66f8ff5-f6ab-42bd-86ea-7ce20a6a23c9,2025-04-27 12:00:54.563154,GOOGL,BUY,100,90.40077760655248,9.040077760655247,0.0
