id,timestamp,symbol,direction,quantity,price,commission,pnl
db406343-0bd3-4a77-b69e-244153326602,2025-04-30 14:30:39.422032,AAPL,BUY,100,100.180913962722,10.018091396272201,0.0
379df2c7-5d52-44f1-864a-40a51ac274ac,2025-04-30 14:30:39.422490,MSFT,BUY,100,98.17862348272537,9.817862348272538,0.0
a5925e4f-f8e0-480b-9664-d0d212e22aa4,2025-04-30 14:30:39.423023,AAPL,SELL,100,98.92115773437484,9.892115773437485,-125.97562283471575
d9bd4844-d306-473b-8921-fb884f3c1d18,2025-04-30 14:30:39.423857,MSFT,SELL,100,96.8176574888811,9.681765748888111,-136.09659938442746
7c526dce-3a35-45df-8b4b-67b6d315fb89,2025-04-30 14:30:39.425611,MSFT,BUY,100,98.45242797939719,9.845242797939719,0.0
90bedf21-0cd8-48d9-9880-bd53da04708b,2025-04-30 14:30:39.426140,AAPL,BUY,100,99.12902331042099,9.9129023310421,0.0
42a3847c-22d9-4e1a-a717-264956755a50,2025-04-30 14:30:39.427304,AAPL,SELL,100,98.25292331287498,9.8252923312875,-87.60999975460066
ee03c9c2-2bbc-4e67-8399-e8a84d214832,2025-04-30 14:30:39.428115,MSFT,SELL,100,96.58611901984352,9.658611901984353,-186.63089595536633
c8adc7be-3762-4ff6-8562-5b77efea72c9,2025-04-30 14:30:39.430071,AAPL,BUY,100,97.10400281217795,9.710400281217796,0.0
22cdc17f-a504-409a-af4d-e64c6c442eca,2025-04-30 14:30:39.430832,AAPL,SELL,100,95.68705618117278,9.568705618117278,-141.69466310051746
e24ec87f-6dbb-4c7c-a304-1ae9454906c5,2025-04-30 14:30:39.432469,MSFT,BUY,100,96.06105300591038,9.606105300591038,0.0
0122cd24-2fdc-49e8-8624-bc4982697e26,2025-04-30 14:30:39.433504,AAPL,BUY,100,96.34926100317728,9.634926100317728,0.0
7ae5af54-016d-41ca-b0bc-c67a4bca5b79,2025-04-30 14:30:39.434221,AAPL,SELL,100,94.27470892143884,9.427470892143885,-207.45520817384318
f2c8d0d2-d27a-456d-8306-d9ffd95336af,2025-04-30 14:30:39.435568,MSFT,SELL,100,96.6954484907617,9.66954484907617,63.43954848513249
d6aadafa-5b04-4609-be2e-abe95185ade9,2025-04-30 14:30:39.436427,AAPL,BUY,100,96.0743219312977,9.607432193129771,0.0
f7e5a48e-d40d-4daf-8ae8-ad9a3464be92,2025-04-30 14:30:39.437337,MSFT,BUY,100,98.91430359349533,9.891430359349533,0.0
b753cecb-2ac6-429b-bc4f-e195df5d5ab8,2025-04-30 14:30:39.438128,AAPL,SELL,100,93.87936612961916,9.387936612961916,-219.4955801678546
fe56fc4b-8376-43ec-8e2d-37fa4a5a2a70,2025-04-30 14:30:39.439093,MSFT,SELL,100,96.94629500832843,9.694629500832844,-196.8008585166899
249bf04c-f23b-4d63-b9b6-119b86b6c077,2025-04-30 14:30:39.440462,AAPL,BUY,100,95.38457281305395,9.538457281305394,0.0
3e30079e-cff1-4b22-bbca-e6b71b545039,2025-04-30 14:30:39.441024,MSFT,BUY,100,98.75655230468898,9.875655230468897,0.0
b448ceb9-7dae-4f14-b495-54b5e5ac77f5,2025-04-30 14:30:39.445161,AAPL,SELL,100,109.18909038989764,10.918909038989765,1380.4517576843693
191a560a-612b-4bdb-b096-752a79e627e9,2025-04-30 14:30:39.445904,AAPL,BUY,100,109.407687167455,10.940768716745499,0.0
e9b1448d-b586-428a-b5db-1e04cd521f69,2025-04-30 14:30:39.446771,AAPL,SELL,100,108.44606761190218,10.844606761190219,-96.16195555528151
9f4bd2c0-659e-470c-8f18-1bd86321c70a,2025-04-30 14:30:39.447893,AAPL,BUY,100,110.72660389765623,11.072660389765625,0.0
1043bd3b-19cc-4a13-ae21-db521aab4933,2025-04-30 14:30:39.448777,AAPL,SELL,100,107.63075501827103,10.763075501827103,-309.5848879385201
6c6c4275-0a58-4781-9439-6453e32cdee6,2025-04-30 14:30:39.450526,MSFT,SELL,100,106.89846041520207,10.689846041520207,814.1908110513086
fe87fbcf-4bc8-49c0-b46c-97733a0b56d2,2025-04-30 14:30:39.451659,MSFT,BUY,100,106.12301398036811,10.612301398036813,0.0
920cc882-9215-4567-94ab-af557786c921,2025-04-30 14:30:39.452164,MSFT,SELL,100,105.91097998640136,10.591097998640137,-21.203399396675593
07068992-2cc9-46b4-b6e8-9090d2d5a0cd,2025-04-30 14:30:39.454887,AAPL,BUY,100,106.14957216616575,10.614957216616576,0.0
275e0370-b13b-49da-9903-0208f8a1a31b,2025-04-30 14:30:39.455450,MSFT,BUY,100,105.73410827291943,10.573410827291942,0.0
