id,timestamp,symbol,direction,quantity,price,commission,pnl
3847e25b-401d-41a9-83c7-309e384da6ce,2025-04-30 21:15:00.489973,AAPL,BUY,99,100.180913962722,9.917910482309479,0.0
021a40c7-3f4a-436c-8132-cb8f3a1f1ff4,2025-04-30 21:15:00.490423,MSFT,BUY,100,98.17862348272537,9.817862348272538,0.0
bb3a56b1-0594-4360-a68b-24cc561daca1,2025-04-30 21:15:00.490875,AAPL,SELL,99,98.92115773437484,9.79319461570311,-124.71586660636859
fba2e513-2666-4d49-a07b-4acc8e436f60,2025-04-30 21:15:00.491353,MSFT,SELL,100,96.8176574888811,9.681765748888111,-136.09659938442746
2c13c092-667d-4448-b8d0-83562651b9f3,2025-04-30 21:15:00.492374,MSFT,BUY,100,98.45242797939719,9.845242797939719,0.0
b05363f5-e35c-4555-82d8-12dab1da9900,2025-04-30 21:15:00.492781,AAPL,BUY,100,99.12902331042099,9.9129023310421,0.0
7dc6236a-7214-4ce1-8fe6-b67022a751aa,2025-04-30 21:15:00.493548,AAPL,SELL,100,98.25292331287498,9.8252923312875,-87.60999975460066
de00e8df-7c16-4974-9b39-60af614f8f58,2025-04-30 21:15:00.494019,MSFT,SELL,100,96.58611901984352,9.658611901984353,-186.63089595536633
bb634c6f-f8ac-4445-b8e9-32938c5ccb6d,2025-04-30 21:15:00.494990,AAPL,BUY,100,97.10400281217795,9.710400281217796,0.0
2f547d19-a596-40b8-a2d3-896c5afeeadc,2025-04-30 21:15:00.495557,AAPL,SELL,100,95.68705618117278,9.568705618117278,-141.69466310051746
111421da-3636-4e71-9c48-535013bee1d9,2025-04-30 21:15:00.496357,MSFT,BUY,100,96.06105300591038,9.606105300591038,0.0
178f45ae-7acb-4155-9c67-e1e7b74a8852,2025-04-30 21:15:00.496991,AAPL,BUY,100,96.34926100317728,9.634926100317728,0.0
8d91368e-8801-47e5-ab08-ca30f3e1626b,2025-04-30 21:15:00.497434,AAPL,SELL,100,94.27470892143884,9.427470892143885,-207.45520817384318
ac7de7c1-d377-46c2-8c38-3e6cd103601e,2025-04-30 21:15:00.498127,MSFT,SELL,100,96.6954484907617,9.66954484907617,63.43954848513249
167020fc-bfa9-4a5d-9065-95ead9017c88,2025-04-30 21:15:00.498531,AAPL,BUY,100,96.0743219312977,9.607432193129771,0.0
2170dde2-82cb-4184-8d5f-83b7bf23182a,2025-04-30 21:15:00.499399,MSFT,BUY,100,98.91430359349533,9.891430359349533,0.0
4e3a4b84-3088-44d2-b0a5-4d7b10deeaf6,2025-04-30 21:15:00.499986,AAPL,SELL,100,93.87936612961916,9.387936612961916,-219.4955801678546
cd053a65-77ae-4642-accc-b515d5ca75ca,2025-04-30 21:15:00.500501,MSFT,SELL,100,96.94629500832843,9.694629500832844,-196.8008585166899
373fd71a-e6b5-4433-8093-160663a750fd,2025-04-30 21:15:00.501273,AAPL,BUY,100,95.38457281305395,9.538457281305394,0.0
147c2e9a-50e0-476b-a707-9984f04e36b1,2025-04-30 21:15:00.501662,MSFT,BUY,99,98.75655230468898,9.776898678164208,0.0
2b7b8626-37f4-4d2c-ab71-b581a0b9eb74,2025-04-30 21:15:00.504082,AAPL,SELL,100,109.18909038989764,10.918909038989765,1380.4517576843693
f1d0aa32-9607-45e4-ba2e-009b48e072c2,2025-04-30 21:15:00.504417,AAPL,BUY,91,109.407687167455,9.956099532238404,0.0
d6290e01-49b3-4957-9763-a4456930e362,2025-04-30 21:15:00.505149,AAPL,SELL,91,108.44606761190218,9.8685921526831,-87.50737955530617
54eaa95d-a7b4-4835-bfe7-f10b9d28caaf,2025-04-30 21:15:00.505748,AAPL,BUY,90,110.72660389765623,9.965394350789062,0.0
dc2e5c1c-e38a-4be5-b3ec-8489622ce84d,2025-04-30 21:15:00.506408,AAPL,SELL,90,107.63075501827103,9.686767951644393,-278.6263991446681
84270cf4-128c-4ae9-858a-efc9dc9461a6,2025-04-30 21:15:00.507388,MSFT,SELL,99,106.89846041520207,10.582947581105005,806.0489029407955
59546e66-a482-43a8-a4a9-858c353d1d4f,2025-04-30 21:15:00.507965,MSFT,BUY,94,106.12301398036811,9.975563314154602,0.0
9c136c47-253f-464f-ae98-cb5ccdc0c923,2025-04-30 21:15:00.508338,MSFT,SELL,94,105.91097998640136,9.955632118721727,-19.931195432875057
df7bf098-f247-4860-b539-8d464de56afc,2025-04-30 21:15:00.509862,AAPL,BUY,94,106.14957216616575,9.978059783619582,0.0
08eab3f8-0b74-4b73-9e97-ed5b35b4535c,2025-04-30 21:15:00.510410,MSFT,BUY,94,105.73410827291943,9.939006177654427,0.0
0aaf1214-d8da-41fe-a05e-6bb3de31cd85,2025-04-30 21:15:00.511393,AAPL,SELL,94,104.34745080752796,9.808660375907628,-169.39940771195236
505d728c-c565-4589-b515-d23940502898,2025-04-30 21:15:00.512134,MSFT,SELL,94,101.44251682897965,9.535596581924086,-403.4095957303393
312c1198-0338-4c1e-9dfa-89884e197ca5,2025-04-30 21:15:00.513154,MSFT,BUY,96,103.34586517404524,9.921203056708345,0.0
c6ee6ecd-8bb8-4ecf-8198-4ce3848c4333,2025-04-30 21:15:00.513949,MSFT,SELL,96,101.95872798880727,9.788037886925498,-133.16516978284562
13a39136-befb-419f-8207-a7c40e79f759,2025-04-30 21:15:00.514521,AAPL,BUY,96,103.45400193837379,9.931584186083885,0.0
f7d65d73-ea41-43c5-a184-13f9653d0faf,2025-04-30 21:15:00.515376,MSFT,BUY,97,102.23976837761498,9.917257532628653,0.0
99a1b422-175d-4a13-a3e8-5159327246ff,2025-04-30 21:15:00.515996,AAPL,SELL,96,101.05255888928868,9.701045653371713,-230.53853271217122
27a68a1d-3015-4c87-93a6-d6a74c26c011,2025-04-30 21:15:00.516781,MSFT,SELL,97,100.8587844186341,9.783302088607508,-133.95544402114513
dbfcdb3a-c38a-47b5-ade7-1e1214fbb40a,2025-04-30 21:15:00.518151,MSFT,BUY,96,102.61863762308452,9.851389211816114,0.0
69c6234d-b513-4bfa-9ef0-0da4172025d8,2025-04-30 21:15:00.518925,AAPL,BUY,99,99.32462993936406,9.83313836399704,0.0
398a73ba-d1de-475e-8e22-4d519d0f52dd,2025-04-30 21:15:00.519779,MSFT,SELL,96,101.63375206203102,9.756840197954979,-94.54901386113625
7c5d15b1-e97c-4c99-8419-84b234674a16,2025-04-30 21:15:00.520553,AAPL,SELL,99,97.88135687180106,9.690254330308306,-142.88403368873685
9dea633e-3b9e-4cce-a2b3-ee236a42d731,2025-04-30 21:15:00.521549,MSFT,BUY,99,99.77966195447105,9.878186533492633,0.0
ab6ffe49-e88c-4793-bfea-26f18382a955,2025-04-30 21:15:00.522246,AAPL,BUY,100,97.74354053305812,9.774354053305814,0.0
b9d28c70-d81b-408a-9191-20631d8cd068,2025-04-30 21:15:00.523290,MSFT,SELL,99,99.26802740901967,9.827534713492946,-50.651819999687234
79ad7b40-c6e5-481d-aea7-b3d124100db7,2025-04-30 21:15:00.523778,AAPL,SELL,100,96.37285134892386,9.637285134892387,-137.0689184134264
c1c819f1-101a-44d7-a9c2-6abe727913e0,2025-04-30 21:15:00.525510,MSFT,BUY,100,96.59348369959882,9.659348369959883,0.0
8a8668d4-db11-4d84-9b1f-a3ecef88b27c,2025-04-30 21:15:00.526204,MSFT,SELL,100,95.74187912816957,9.574187912816956,-85.16045714292488
1494ee3c-4f57-4a33-b8bb-b9b5522f8b55,2025-04-30 21:15:00.526944,AAPL,BUY,100,95.66699303015307,9.566699303015307,0.0
bfe4a6d0-3814-49ea-b9d0-5bb5c10db00b,2025-04-30 21:15:00.528130,AAPL,SELL,100,96.20853470833573,9.620853470833573,54.154167818266785
7f85e8cc-67ba-4f95-83f9-9f41ec0a8e63,2025-04-30 21:15:00.528808,AAPL,BUY,100,97.4814611559573,9.748146115595732,0.0
6e325512-ec3e-4144-975f-7d03910c2847,2025-04-30 21:15:00.529678,MSFT,BUY,100,89.47616053091768,8.947616053091767,0.0
e817fc44-0349-4f45-9a3b-cf71fa28ead4,2025-04-30 21:15:00.531827,AAPL,SELL,100,99.51981952993899,9.951981952993897,203.835837398168
68397da0-5ca8-4935-9312-b8f29cd3ddf2,2025-04-30 21:15:00.532268,MSFT,SELL,100,91.76023197329867,9.176023197329867,228.40714423809914
26ee7be4-2078-4f74-aa13-c7b4091da66c,2025-04-30 21:15:00.533304,AAPL,BUY,97,101.18932544129618,9.81536456780573,0.0
2d5f4a4b-468a-458b-9252-0e82ccb51eaa,2025-04-30 21:15:00.533861,MSFT,BUY,100,92.2372113990176,9.22372113990176,0.0
7047682d-fffb-4ee2-be38-98714fc06a47,2025-04-30 21:15:00.535620,AAPL,SELL,97,100.56058035184822,9.754376294129278,-60.98827367645217
809385cb-538f-4fbf-b1db-8fe95f855479,2025-04-30 21:15:00.536116,MSFT,SELL,100,91.50380589599877,9.150380589599878,-73.34055030188296
f6b8eeed-f4b4-44eb-98da-7c31e322aa8f,2025-04-30 21:15:00.538049,MSFT,BUY,100,88.75236230374551,8.875236230374552,0.0
aaae0971-ee60-4a9c-9959-a9af48ddb145,2025-04-30 21:15:00.538890,AAPL,BUY,100,97.85159904722723,9.785159904722724,0.0
566018a2-ec82-44dc-988d-bc798f46c7ed,2025-04-30 21:15:00.539540,MSFT,SELL,100,88.07211001216083,8.807211001216084,-68.02522915846794
b6a2ed5f-851b-4a39-a405-2e964f9e85dc,2025-04-30 21:15:00.541012,AAPL,SELL,100,98.20350778000598,9.820350778000599,35.19087327787531
07eedb99-cd9e-4b9b-b989-a35bee5e0a19,2025-04-30 21:15:00.541750,MSFT,BUY,100,87.06362439445385,8.706362439445385,0.0
5503db21-7028-4610-bc26-784aa14083d4,2025-04-30 21:15:00.542710,AAPL,BUY,99,99.796474747961,9.879851000048138,0.0
8a5d5786-21c2-413a-9777-2cf5049546a6,2025-04-30 21:15:00.543773,AAPL,SELL,99,97.5183859484319,9.654320208894758,-225.53079115338102
10096163-4368-4c15-994e-0343fc659d02,2025-04-30 21:15:00.544221,MSFT,SELL,100,86.6666186499451,8.66666186499451,-39.70057445087605
de8262cf-93e7-47cc-9f9c-2b3ce7407a2d,2025-04-30 21:15:00.545476,AAPL,BUY,99,98.89995535357589,9.791095580004013,0.0
24ab4de6-e0d8-4c86-bcac-7354df32e51a,2025-04-30 21:15:00.546429,MSFT,BUY,100,88.07244481496348,8.807244481496348,0.0
04580415-a238-4ea4-9260-823b7c82a6b8,2025-04-30 21:15:00.547231,AAPL,SELL,99,96.22870766947676,9.526642059278199,-264.45352072581375
c85c884d-20cf-4653-9bb5-2d423b5fc76f,2025-04-30 21:15:00.547991,MSFT,SELL,100,86.06198451977941,8.606198451977942,-201.04602951840604
1b072c1d-2427-4861-8cb8-cacd83db0bd3,2025-04-30 21:15:00.549130,MSFT,BUY,100,87.28124798073719,8.728124798073718,0.0
1086d345-98d6-4718-b429-2a4a9055c3ce,2025-04-30 21:15:00.549989,MSFT,SELL,100,84.92381687067963,8.492381687067963,-235.74311100575613
