id,timestamp,symbol,direction,quantity,size,price,fill_price,commission,pnl,realized_pnl
ef315b37-b00d-4466-a71e-5a0518361beb,2025-05-01 14:27:05.700048,SPY,SELL,9.0,9.0,520.59888,520.59888,4.6853899199999995,0.0,0.0
849a8bfd-a726-4553-b62f-eb22bca5cbb5,2025-05-01 14:27:05.700812,SPY,BUY,9.0,9.0,521.606085,521.606085,4.694454765000001,-9.064844999999991,-9.064844999999991
7ee51d47-bb1c-4bb9-8bae-33b821e2f1df,2025-05-01 14:27:05.701069,SPY,BUY,9.0,9.0,521.606085,521.606085,4.694454765000001,0.0,0.0
f7ebb3a3-6908-49c4-9f7d-b6fa203e926f,2025-05-01 14:27:05.701611,SPY,SELL,9.0,9.0,520.5689100000001,520.5689100000001,4.685120190000001,-9.334574999999404,-9.334574999999404
77baddbc-2186-4211-872a-128ccff60d26,2025-05-01 14:27:05.701849,SPY,SELL,9.0,9.0,520.5689100000001,520.5689100000001,4.685120190000001,0.0,0.0
014919c9-f317-4a33-8e59-072c2e48807b,2025-05-01 14:27:05.702201,SPY,BUY,9.0,9.0,521.6911699999999,521.6911699999999,4.695220529999999,-10.100339999998823,-10.100339999998823
eabad669-3880-41d2-b035-eac0492e6c27,2025-05-01 14:27:05.702433,SPY,BUY,9.0,9.0,521.6911699999999,521.6911699999999,4.695220529999999,0.0,0.0
fc57ee1a-049b-4950-ba76-f6db3b401d35,2025-05-01 14:27:05.702918,SPY,SELL,9.0,9.0,520.5589200000001,520.5589200000001,4.685030280000001,-10.190249999998969,-10.190249999998969
f16e5011-7d33-4403-8cee-3e3ad0ed220a,2025-05-01 14:27:05.703148,SPY,SELL,9.0,9.0,520.5589200000001,520.5589200000001,4.685030280000001,0.0,0.0
db2b4740-bb6d-4e81-85c7-bb369af11690,2025-05-01 14:27:05.703721,SPY,BUY,9.0,9.0,521.6661449999999,521.6661449999999,4.694995305,-9.965024999998718,-9.965024999998718
796f0e68-becc-435a-9ee0-b4977ca995d4,2025-05-01 14:27:05.703954,SPY,BUY,9.0,9.0,521.6661449999999,521.6661449999999,4.694995305,0.0,0.0
b6b18a39-c276-41e7-9f5c-b5927ef8b488,2025-05-01 14:27:05.704813,SPY,SELL,9.0,9.0,520.72875,520.72875,4.6865587500000006,-8.436554999999316,-8.436554999999316
d261b4fa-5f0f-401d-aee6-4a99eab5234f,2025-05-01 14:27:05.705052,SPY,SELL,9.0,9.0,520.72875,520.72875,4.6865587500000006,0.0,0.0
9025d5a9-1e5a-439a-ad0c-fd8bbf6cc5d3,2025-05-01 14:27:05.705464,SPY,BUY,9.0,9.0,521.8313099999999,521.8313099999999,4.696481789999999,-9.923039999999332,-9.923039999999332
7f834a20-cd85-4139-9e29-0a459d01ec2c,2025-05-01 14:27:05.705708,SPY,BUY,9.0,9.0,521.8313099999999,521.8313099999999,4.696481789999999,0.0,0.0
a35448ed-1b04-4d40-bb85-4e58f052cfe8,2025-05-01 14:27:05.706245,SPY,SELL,9.0,9.0,520.7787,520.7787,4.6870083,-9.473489999999629,-9.473489999999629
65ea754e-2943-44a9-b755-a59538a6cb62,2025-05-01 14:27:05.706477,SPY,SELL,9.0,9.0,520.7787,520.7787,4.6870083,0.0,0.0
5b651c74-7d0c-4a6b-863d-c585aae5ee54,2025-05-01 14:27:05.707007,SPY,BUY,9.0,9.0,521.8214001,521.8214001,4.696392600899999,-9.384300900000426,-9.384300900000426
d86136fc-c1fa-40d0-9510-c02868a6ee40,2025-05-01 14:27:05.707241,SPY,BUY,9.0,9.0,521.8214001,521.8214001,4.696392600899999,0.0,0.0
f5f28fb9-6099-4d88-a123-9e21829eb932,2025-05-01 14:27:05.707723,SPY,SELL,9.0,9.0,520.7986800000001,520.7986800000001,4.687188120000001,-9.204480899999112,-9.204480899999112
310382ff-9d70-4771-bd6c-38f941cf5885,2025-05-01 14:27:05.707955,SPY,SELL,9.0,9.0,520.7986800000001,520.7986800000001,4.687188120000001,0.0,0.0
f83da809-24c7-4f38-9b9b-ba75d0176f74,2025-05-01 14:27:05.708313,SPY,BUY,9.0,9.0,521.9013799999999,521.9013799999999,4.69711242,-9.924299999998198,-9.924299999998198
8080cf31-dcff-4cad-975c-34c0d1886954,2025-05-01 14:27:05.708539,SPY,BUY,9.0,9.0,521.9013799999999,521.9013799999999,4.69711242,0.0,0.0
47c55c69-0157-4e5e-8e24-57a38063f497,2025-05-01 14:27:05.709108,SPY,SELL,9.0,9.0,520.83864,520.83864,4.68754776,-9.56465999999864,-9.56465999999864
ced763db-3c63-4a70-8c0e-4e9871b5bab2,2025-05-01 14:27:05.709392,SPY,SELL,9.0,9.0,520.83864,520.83864,4.68754776,0.0,0.0
0df32064-6ad3-4efc-98d2-5dd3a268a8cc,2025-05-01 14:27:05.709956,SPY,BUY,9.0,9.0,521.9514299999998,521.9514299999998,4.697562869999999,-10.015109999998117,-10.015109999998117
31406ed2-5f86-49a8-bf69-c97dcd269925,2025-05-01 14:27:05.710246,SPY,BUY,9.0,9.0,521.9514299999998,521.9514299999998,4.697562869999999,0.0,0.0
074d14ee-bae4-4deb-a5ba-a8b2760aa881,2025-05-01 14:27:05.710696,SPY,SELL,9.0,9.0,520.7787,520.7787,4.6870083,-10.55456999999899,-10.55456999999899
fb387aab-8f00-438b-a370-6ce1ec2771eb,2025-05-01 14:27:05.710990,SPY,SELL,9.0,9.0,520.7787,520.7787,4.6870083,0.0,0.0
ce533bf1-479e-4b08-a194-311205ed967b,2025-05-01 14:27:05.711856,SPY,BUY,9.0,9.0,521.51099,521.51099,4.6935989099999995,-6.590610000000311,-6.590610000000311
1f33257b-489d-4105-b4f8-24327926fca3,2025-05-01 14:27:05.712148,SPY,BUY,9.0,9.0,521.51099,521.51099,4.6935989099999995,0.0,0.0
2505a343-20d0-4c20-9a5a-17fa216906a9,2025-05-01 14:27:05.712661,SPY,SELL,9.0,9.0,520.3590201000001,520.3590201000001,4.6832311809,-10.367729099999337,-10.367729099999337
10d25ffe-6283-48a1-aa5f-2807a4837710,2025-05-01 14:27:05.712953,SPY,SELL,9.0,9.0,520.3590201000001,520.3590201000001,4.6832311809,0.0,0.0
2da27db3-335d-433a-9132-ab4fe6e1eede,2025-05-01 14:27:05.713389,SPY,BUY,9.0,9.0,521.55103,521.55103,4.69395927,-10.728089099999124,-10.728089099999124
5e8ee133-667f-4de9-82dc-c928b1826de4,2025-05-01 14:27:05.713682,SPY,BUY,9.0,9.0,521.55103,521.55103,4.69395927,0.0,0.0
ce2b498a-e62f-49cf-878b-0f0ff45d9d53,2025-05-01 14:27:05.714280,SPY,SELL,9.0,9.0,520.5389399999999,520.5389399999999,4.68485046,-9.108810000000517,-9.108810000000517
14b1917b-9e94-4ebf-8cb5-c0e2f6e046fc,2025-05-01 14:27:05.714575,SPY,SELL,9.0,9.0,520.5389399999999,520.5389399999999,4.68485046,0.0,0.0
0bff5464-14a4-494b-a7ee-36945c2db772,2025-05-01 14:27:05.715027,SPY,BUY,9.0,9.0,521.5810599999999,521.5810599999999,4.6942295399999985,-9.37907999999959,-9.37907999999959
0338b291-063a-4fab-81c5-91b02bc96d12,2025-05-01 14:27:05.715322,SPY,BUY,9.0,9.0,521.5810599999999,521.5810599999999,4.6942295399999985,0.0,0.0
c53aa70e-e0d4-4ca4-a13a-09e65372e9dc,2025-05-01 14:27:05.715853,SPY,SELL,9.0,9.0,520.48899,520.48899,4.68440091,-9.828629999999293,-9.828629999999293
18fb2c8b-c85f-4504-9fbe-7f6d0164ed6f,2025-05-01 14:27:05.716085,SPY,SELL,9.0,9.0,520.48899,520.48899,4.68440091,0.0,0.0
d14d9692-6d09-4807-b7c7-141f4a5bcd7f,2025-05-01 14:27:05.716512,SPY,BUY,9.0,9.0,521.6611399999999,521.6611399999999,4.69495026,-10.54934999999989,-10.54934999999989
bb1f94cd-c4df-471d-a307-a106d5fae2b3,2025-05-01 14:27:05.716746,SPY,BUY,9.0,9.0,521.6611399999999,521.6611399999999,4.69495026,0.0,0.0
88165cdf-2336-46c4-8706-578e1b75d98c,2025-05-01 14:27:05.717112,SPY,SELL,9.0,9.0,520.4389401,520.4389401,4.683950460899999,-10.999799099999677,-10.999799099999677
422c2fc7-897b-4e2e-9aaf-d429d038cefb,2025-05-01 14:27:05.717334,SPY,SELL,9.0,9.0,520.4389401,520.4389401,4.683950460899999,0.0,0.0
325484b7-19c9-412c-8141-600e5ae0eec8,2025-05-01 14:27:05.717846,SPY,BUY,9.0,9.0,521.61109,521.61109,4.69449981,-10.5493491000002,-10.5493491000002
29cd085c-bbcd-4e74-b04a-33c836fa84a2,2025-05-01 14:27:05.718072,SPY,BUY,9.0,9.0,521.61109,521.61109,4.69449981,0.0,0.0
a749efb0-b512-48a8-a560-4162e188b303,2025-05-01 14:27:05.719065,SPY,SELL,9.0,9.0,520.7687099999999,520.7687099999999,4.68691839,-7.581420000000435,-7.581420000000435
298dfe78-212b-4083-a3b1-c7ea7da753ae,2025-05-01 14:27:05.719402,SPY,SELL,9.0,9.0,520.7687099999999,520.7687099999999,4.68691839,0.0,0.0
4c8f1cd7-2396-442e-a37f-9d7406c57e5b,2025-05-01 14:27:05.720279,SPY,BUY,9.0,9.0,521.78126,521.78126,4.696031339999999,-9.112950000000296,-9.112950000000296
0e847a79-e1d7-4401-8a1d-d75f07f0010d,2025-05-01 14:27:05.720534,SPY,BUY,9.0,9.0,521.78126,521.78126,4.696031339999999,0.0,0.0
bd016cc8-ba4a-4b26-8e44-088d29b978a9,2025-05-01 14:27:05.721087,SPY,SELL,9.0,9.0,520.66881,520.66881,4.68601929,-10.012049999999704,-10.012049999999704
61fd17c6-c74d-4f72-9fe5-778c27dcc076,2025-05-01 14:27:05.721322,SPY,SELL,9.0,9.0,520.66881,520.66881,4.68601929,0.0,0.0
a643a278-110b-4c56-8278-43cef3d9e746,2025-05-01 14:27:05.722121,SPY,BUY,9.0,9.0,521.8112899999999,521.8112899999999,4.696301609999999,-10.282319999998776,-10.282319999998776
152fde7c-442e-4509-a04f-04d0967ab944,2025-05-01 14:27:05.722354,SPY,BUY,9.0,9.0,521.8112899999999,521.8112899999999,4.696301609999999,0.0,0.0
8336605f-8f60-48cf-983d-3520031b192b,2025-05-01 14:27:05.723340,SPY,SELL,9.0,9.0,520.6589199,520.6589199,4.6859302791,-10.371330899998839,-10.371330899998839
c313abb1-301c-45f8-899a-dbd29fa015b9,2025-05-01 14:27:05.723577,SPY,SELL,9.0,9.0,520.6589199,520.6589199,4.6859302791,0.0,0.0
bc32621f-1d10-44fd-9ec0-7fedaab2b37e,2025-05-01 14:27:05.723960,SPY,BUY,9.0,9.0,521.8062849999999,521.8062849999999,4.696256564999999,-10.326285899998993,-10.326285899998993
864d59d8-26da-4140-b50b-cc784c6584be,2025-05-01 14:27:05.724196,SPY,BUY,9.0,9.0,521.8062849999999,521.8062849999999,4.696256564999999,0.0,0.0
3f82f7fd-c3cf-405d-87b3-fb9ce72d9b62,2025-05-01 14:27:05.725029,SPY,SELL,9.0,9.0,520.7587199999999,520.7587199999999,4.686828479999999,-9.428084999999669,-9.428084999999669
