id,timestamp,symbol,direction,quantity,price,commission,pnl
59211831-5dc7-4b6c-b9c2-776aee56e68b,2025-04-27 12:02:31.607768,MSFT,BUY,100,95.11452775935626,9.511452775935627,0.0
ac673b08-2fd8-45eb-914c-78ac47adadf2,2025-04-27 12:02:31.612030,GOOGL,BUY,100,95.69410525717173,9.569410525717172,0.0
18abb79f-ec8a-45f1-885d-4e19d76d94e1,2025-04-27 12:02:31.613008,GOOGL,BUY,100,95.20804381606253,9.520804381606252,0.0
808d26c7-3f15-463f-9e15-48ea8ce42288,2025-04-27 12:02:31.619272,MSFT,SELL,100,99.45162263855458,9.945162263855458,433.7094879198318
7788ca59-2906-4518-b688-b8110f55ee3e,2025-04-27 12:02:31.654029,GOOGL,SELL,100,96.36177360192548,9.636177360192548,91.069906530835
77c78068-ca2e-41fd-9c26-24aca8f87d97,2025-04-27 12:02:31.655271,GOOGL,SELL,100,96.653401589372,9.665340158937198,120.23270527548675
b5d3bdb8-a504-46ae-9af4-aa832eb05274,2025-04-27 12:02:31.660523,GOOGL,BUY,100,93.17727266777864,9.317727266777863,0.0
9f80ad4b-1ad6-4826-9fa9-12abd49e3019,2025-04-27 12:02:31.668836,GOOGL,SELL,100,95.53801654103756,9.553801654103756,236.0743873258926
d11f1409-7040-4f58-993c-f6a4b5317bdf,2025-04-27 12:02:31.672534,MSFT,BUY,100,98.20191036991747,9.820191036991748,0.0
759e82ab-75e3-4795-b7ca-059042f95055,2025-04-27 12:02:31.677535,AAPL,BUY,100,95.176185064988,9.5176185064988,0.0
c1ebf1c7-b439-4038-93c2-9f713f3facce,2025-04-27 12:02:31.695910,MSFT,SELL,100,92.4885190073193,9.24885190073193,-571.3391362598173
3297fb77-6405-4b65-adf7-202c27dc67c1,2025-04-27 12:02:31.709607,GOOGL,BUY,100,89.69560529905696,8.969560529905698,0.0
34919358-65e9-4436-a7b2-8ea63c84c216,2025-04-27 12:02:31.711025,GOOGL,BUY,100,89.67795458927684,8.967795458927684,0.0
d75aa9ad-56f0-467e-a283-035c59346cfe,2025-04-27 12:02:31.712438,GOOGL,BUY,100,89.56176843353737,8.956176843353736,0.0
093228cf-3105-48fa-93d1-80aa5b8c81de,2025-04-27 12:02:31.734777,GOOGL,SELL,100,89.11425017565273,8.911425017565273,-53.08592649709993
ae4970d3-aa95-411c-99f0-f24c8b121430,2025-04-27 12:02:31.736290,GOOGL,SELL,100,89.70496192479436,8.970496192479438,5.98524841706336
ca73f25d-f36d-4ac6-b5bc-839d2e3374b9,2025-04-27 12:02:31.757793,GOOGL,BUY,100,90.40077760655248,9.040077760655247,0.0
